"Julian.Day","Depth","Simulated","Observed"
"2016-07-18","60",4.79,4.815
"2016-07-18","61",4.79,4.804
"2016-07-18","62",4.78,4.8
"2016-07-18","63",4.77,4.795
"2016-07-18","64",4.76,4.786
"2016-07-18","65",4.75,4.765
"2016-07-18","66",4.74,4.74
"2016-07-18","67",4.73,4.711
"2016-07-18","68",4.72,4.702
"2016-07-18","69",4.71,4.707
"2016-07-18","70",4.71,4.7
"2016-07-18","71",4.71,4.697
"2016-07-18","72",4.71,4.715
"2016-07-18","73",4.71,4.72
"2016-07-18","74",4.71,4.72333333333333
"2016-07-19","1",20.37,20.1
"2016-07-19","2",20.37,19.986
"2016-07-19","3",20.37,19.945
"2016-07-19","4",20.27,19.865
"2016-07-19","5",19.91,19.582
"2016-07-19","6",19.54,19.307
"2016-07-19","7",18.73,18.815
"2016-07-19","8",16.73,15.647
"2016-07-19","9",14.18,12.844
"2016-07-19","10",11.58,11.304
"2016-07-19","11",9.32,10.449
"2016-07-19","12",7.75,9.495
"2016-07-19","13",6.82,8.48
"2016-07-19","14",6.32,7.762
"2016-07-19","15",6.05,7.297
"2016-07-19","16",5.9,6.82
"2016-07-19","17",5.79,6.417
"2016-07-19","18",5.69,6.162
"2016-07-19","19",5.61,6.005
"2016-07-19","20",5.54,5.932
"2016-07-19","21",5.49,5.863
"2016-07-19","22",5.44,5.795
"2016-07-19","23",5.39,5.731
"2016-07-19","24",5.35,5.68888888888889
"2016-07-19","25",5.32,5.659
"2016-07-19","26",5.29,5.624
"2016-07-19","27",5.26,5.579
"2016-07-19","28",5.23,5.536
"2016-07-19","29",5.2,5.489
"2016-07-19","30",5.18,5.447
"2016-07-19","31",5.15,5.41111111111111
"2016-07-19","32",5.13,5.378
"2016-07-19","33",5.11,5.339
"2016-07-19","34",5.09,5.3
"2016-07-19","35",5.07,5.265
"2016-07-19","36",5.06,5.22555555555556
"2016-07-19","37",5.04,5.193
"2016-07-19","38",5.03,5.166
"2016-07-19","39",5.01,5.139
"2016-07-19","40",5,5.11333333333333
"2016-07-19","41",4.99,5.099
"2016-07-19","42",4.97,5.09
"2016-07-19","43",4.96,5.09
"2016-07-19","44",4.95,5.07777777777778
"2016-07-19","45",4.94,5.067
"2016-07-19","46",4.93,5.058
"2016-07-19","47",4.92,5.048
"2016-07-19","48",4.91,5.038
"2016-07-19","49",4.9,5.02444444444444
"2016-07-19","50",4.89,5.013
"2016-07-19","51",4.88,4.985
"2016-07-19","52",4.87,4.964
"2016-07-19","53",4.86,4.95333333333333
"2016-07-19","54",4.85,4.937
"2016-07-19","55",4.84,4.921
"2016-07-19","56",4.83,4.906
"2016-07-19","57",4.83,4.89444444444444
"2016-07-19","58",4.82,4.872
"2016-07-19","59",4.81,4.857
"2016-07-19","60",4.8,4.836
"2016-07-19","61",4.8,4.81444444444444
"2016-07-19","62",4.79,4.801
"2016-07-19","63",4.78,4.786
"2016-07-19","64",4.77,4.76555555555556
"2016-07-19","65",4.76,4.75
"2016-07-19","66",4.75,4.73
"2016-07-19","67",4.74,4.714
"2016-07-19","68",4.72,4.69555555555556
"2016-07-19","69",4.71,4.69
"2016-07-19","70",4.71,4.69
"2016-07-19","71",4.71,4.69
"2016-07-19","72",4.71,4.69
"2016-07-19","73",4.71,4.694
"2016-07-19","74",4.71,4.7225
"2016-07-26","0",22.48,23.162
"2016-07-26","1",22.48,22.85
"2016-07-26","2",22.48,22.273
"2016-07-26","3",22.48,20.836
"2016-07-26","4",22.33,19.912
"2016-07-26","5",21.59,19.398
"2016-07-26","6",19.56,18.892
"2016-07-26","7",17.58,18.181
"2016-07-26","8",15.76,16.981
"2016-07-26","9",13.56,14.456
"2016-07-26","10",11.29,12.095
"2016-07-26","11",9.19,10.508
"2016-07-26","12",7.63,9.42
"2016-07-26","13",6.71,8.356
"2016-07-26","14",6.24,7.49333333333333
"2016-07-26","15",6,6.91909090909091
"2016-07-26","16",5.86,6.50444444444444
"2016-07-26","17",5.76,6.273
"2016-07-26","18",5.68,6.123
"2016-07-26","19",5.61,5.992
"2016-07-26","20",5.54,5.904
"2016-07-26","21",5.49,5.819
"2016-07-26","22",5.44,5.772
"2016-07-26","23",5.4,5.725
"2016-07-26","24",5.36,5.67555555555556
"2016-07-26","25",5.32,5.625
"2016-07-26","26",5.29,5.571
"2016-07-26","27",5.26,5.522
"2016-07-26","28",5.24,5.47
"2016-07-26","29",5.21,5.43
"2016-07-26","30",5.19,5.39222222222222
"2016-07-26","31",5.17,5.349
"2016-07-26","32",5.15,5.317
"2016-07-26","33",5.13,5.293
"2016-07-26","34",5.11,5.268
"2016-07-26","35",5.09,5.23555555555556
"2016-07-26","36",5.08,5.211
"2016-07-26","37",5.06,5.181
"2016-07-26","38",5.05,5.157
"2016-07-26","39",5.04,5.129
"2016-07-26","40",5.02,5.11111111111111
"2016-07-26","41",5.01,5.109
"2016-07-26","42",5,5.1
"2016-07-26","43",4.99,5.082
"2016-07-26","44",4.98,5.07
"2016-07-26","45",4.97,5.06444444444444
"2016-07-26","46",4.96,5.051
"2016-07-26","47",4.95,5.045
"2016-07-26","48",4.94,5.03333333333333
"2016-07-26","49",4.93,5.028
"2016-07-26","50",4.92,5.018
"2016-07-26","51",4.91,5.00222222222222
"2016-07-26","52",4.9,4.98727272727273
"2016-07-26","53",4.89,4.97
"2016-07-26","54",4.88,4.961
"2016-07-26","55",4.87,4.944
"2016-07-26","56",4.86,4.92444444444444
"2016-07-26","57",4.86,4.913
"2016-07-26","58",4.85,4.895
"2016-07-26","59",4.84,4.868
"2016-07-26","60",4.84,4.86
"2016-07-26","61",4.83,4.851
"2016-07-26","62",4.82,4.839
"2016-07-26","63",4.81,4.83
"2016-07-26","64",4.8,4.825
"2016-07-26","65",4.79,4.813
"2016-07-26","66",4.78,4.801
"2016-07-26","67",4.77,4.792
"2016-07-26","68",4.76,4.78111111111111
"2016-07-26","69",4.75,4.767
"2016-07-26","70",4.75,4.76111111111111
"2016-07-26","71",4.75,4.764
"2016-07-26","72",4.75,4.78
"2016-07-26","73",4.75,4.79
"2016-07-26","74",4.75,4.79
"2016-08-02","1",21.35,20.837
"2016-08-02","2",21.35,20.844
"2016-08-02","3",21.35,20.845
"2016-08-02","4",21.35,20.847
"2016-08-02","5",21.35,20.842
"2016-08-02","6",21.35,20.788
"2016-08-02","7",21.27,18.359
"2016-08-02","8",18.69,16.202
"2016-08-02","9",15,14.019
"2016-08-02","10",12.3,12.4
"2016-08-02","11",10.06,11.092
"2016-08-02","12",8.27,10.077
"2016-08-02","13",7.1,9.169
"2016-08-02","14",6.45,8.36888888888889
"2016-08-02","15",6.11,7.58090909090909
"2016-08-02","16",5.93,6.97666666666667
"2016-08-02","17",5.83,6.57272727272727
"2016-08-02","18",5.74,6.31111111111111
"2016-08-02","19",5.67,6.144
"2016-08-02","20",5.61,5.959
"2016-08-02","21",5.55,5.885
"2016-08-02","22",5.5,5.786
"2016-08-02","23",5.45,5.74444444444444
"2016-08-02","24",5.41,5.67727272727273
"2016-08-02","25",5.37,5.64666666666667
"2016-08-02","26",5.34,5.616
"2016-08-02","27",5.31,5.556
"2016-08-02","28",5.28,5.507
"2016-08-02","29",5.26,5.47666666666667
"2016-08-02","30",5.23,5.45909090909091
"2016-08-02","31",5.21,5.40777777777778
"2016-08-02","32",5.19,5.377
"2016-08-02","33",5.17,5.357
"2016-08-02","34",5.15,5.328
"2016-08-02","35",5.13,5.302
"2016-08-02","36",5.12,5.27777777777778
"2016-08-02","37",5.1,5.256
"2016-08-02","38",5.09,5.203
"2016-08-02","39",5.08,5.179
"2016-08-02","40",5.06,5.159
"2016-08-02","41",5.05,5.141
"2016-08-02","42",5.04,5.12444444444444
"2016-08-02","43",5.03,5.112
"2016-08-02","44",5.02,5.098
"2016-08-02","45",5.01,5.084
"2016-08-02","46",5,5.06444444444444
"2016-08-02","47",4.99,5.049
"2016-08-02","48",4.98,5.03333333333333
"2016-08-02","49",4.97,5.011
"2016-08-02","50",4.96,5.001
"2016-08-02","51",4.95,4.99
"2016-08-02","52",4.94,4.982
"2016-08-02","53",4.93,4.97666666666667
"2016-08-02","54",4.92,4.966
"2016-08-02","55",4.92,4.96
"2016-08-02","56",4.91,4.94555555555556
"2016-08-02","57",4.9,4.927
"2016-08-02","58",4.89,4.913
"2016-08-02","59",4.89,4.909
"2016-08-02","60",4.88,4.898
"2016-08-02","61",4.88,4.88222222222222
"2016-08-02","62",4.87,4.87
"2016-08-02","63",4.86,4.846
"2016-08-02","64",4.85,4.83333333333333
"2016-08-02","65",4.84,4.82
"2016-08-02","66",4.83,4.81
"2016-08-02","67",4.82,4.81
"2016-08-02","68",4.81,4.80888888888889
"2016-08-02","69",4.8,4.8
"2016-08-02","70",4.79,4.8
"2016-08-02","71",4.79,4.81
"2016-08-02","72",4.79,4.822
"2016-08-04","1",20.61,20.123
"2016-08-04","2",20.61,20.13
"2016-08-04","3",20.61,20.13
"2016-08-04","4",20.61,20.13
"2016-08-04","5",20.61,20.127
"2016-08-04","6",20.61,20.121
"2016-08-04","7",20.58,20.12
"2016-08-04","8",19.4,19.714
"2016-08-04","9",14.63,14.51
"2016-08-04","10",10.93,12.189
"2016-08-04","11",9.16,10.905
"2016-08-04","12",7.55,10.008
"2016-08-04","13",6.65,9.195
"2016-08-04","14",6.18,8.455
"2016-08-04","15",5.94,7.839
"2016-08-04","16",5.82,7.32333333333333
"2016-08-04","17",5.73,6.79818181818182
"2016-08-04","18",5.66,6.45222222222222
"2016-08-04","19",5.59,6.21
"2016-08-04","20",5.54,6.056
"2016-08-04","21",5.48,5.951
"2016-08-04","22",5.44,5.884
"2016-08-04","23",5.4,5.826
"2016-08-04","24",5.37,5.77
"2016-08-04","25",5.33,5.722
"2016-08-04","26",5.31,5.68
"2016-08-04","27",5.28,5.642
"2016-08-04","28",5.25,5.601
"2016-08-04","29",5.23,5.55888888888889
"2016-08-04","30",5.21,5.52090909090909
"2016-08-04","31",5.19,5.48222222222222
"2016-08-04","32",5.17,5.445
"2016-08-04","33",5.15,5.41
"2016-08-04","34",5.13,5.369
"2016-08-04","35",5.12,5.32777777777778
"2016-08-04","36",5.11,5.288
"2016-08-04","37",5.09,5.264
"2016-08-04","38",5.08,5.238
"2016-08-04","39",5.07,5.207
"2016-08-04","40",5.06,5.18888888888889
"2016-08-04","41",5.05,5.169
"2016-08-04","42",5.03,5.155
"2016-08-04","43",5.02,5.137
"2016-08-04","44",5.01,5.121
"2016-08-04","45",5.01,5.10333333333333
"2016-08-04","46",5,5.086
"2016-08-04","47",4.99,5.067
"2016-08-04","48",4.98,5.05
"2016-08-04","49",4.97,5.037
"2016-08-04","50",4.96,5.02777777777778
"2016-08-04","51",4.95,5.02
"2016-08-04","52",4.95,5.02
"2016-08-04","53",4.94,5.01111111111111
"2016-08-04","54",4.93,4.996
"2016-08-04","55",4.92,4.982
"2016-08-04","56",4.91,4.971
"2016-08-04","57",4.91,4.96
"2016-08-04","58",4.9,4.946
"2016-08-04","59",4.9,4.921
"2016-08-04","60",4.89,4.912
"2016-08-04","61",4.88,4.89777777777778
"2016-08-04","62",4.88,4.886
"2016-08-04","63",4.87,4.875
"2016-08-04","64",4.86,4.86
"2016-08-04","65",4.85,4.846
"2016-08-04","66",4.84,4.839
"2016-08-04","67",4.83,4.839
"2016-08-04","68",4.82,4.82
"2016-08-04","69",4.81,4.81
"2016-08-04","70",4.81,4.815
"2016-08-04","71",4.81,4.82
"2016-08-04","72",4.81,4.82166666666667
"2016-08-16","0",18.68,18.854
"2016-08-16","1",18.68,18.8
"2016-08-16","2",18.68,18.753
"2016-08-16","3",18.68,18.733
"2016-08-16","4",18.59,18.72
"2016-08-16","5",18.46,18.704
"2016-08-16","6",18.31,18.695
"2016-08-16","7",18.15,18.546
"2016-08-16","8",17.85,17.931
"2016-08-16","9",17.14,16.186
"2016-08-16","10",15.33,13.3144444444444
"2016-08-16","11",12.38,11.361
"2016-08-16","12",9.61,10.2081818181818
"2016-08-16","13",7.92,9.29222222222222
"2016-08-16","14",7.02,8.474
"2016-08-16","15",6.47,7.719
"2016-08-16","16",6.13,7.253
"2016-08-16","17",5.91,6.925
"2016-08-16","18",5.79,6.663
"2016-08-16","19",5.71,6.40222222222222
"2016-08-16","20",5.66,6.21727272727273
"2016-08-16","21",5.6,6.082
"2016-08-16","22",5.56,5.96444444444444
"2016-08-16","23",5.51,5.893
"2016-08-16","24",5.47,5.815
"2016-08-16","25",5.43,5.76111111111111
"2016-08-16","26",5.4,5.729
"2016-08-16","27",5.37,5.68272727272727
"2016-08-16","28",5.34,5.629
"2016-08-16","29",5.31,5.58777777777778
"2016-08-16","30",5.29,5.551
"2016-08-16","31",5.27,5.499
"2016-08-16","32",5.24,5.45666666666667
"2016-08-16","33",5.23,5.417
"2016-08-16","34",5.21,5.376
"2016-08-16","35",5.19,5.351
"2016-08-16","36",5.17,5.32555555555556
"2016-08-16","37",5.16,5.29363636363636
"2016-08-16","38",5.15,5.27
"2016-08-16","39",5.13,5.251
"2016-08-16","40",5.12,5.228
"2016-08-16","41",5.11,5.20888888888889
"2016-08-16","42",5.1,5.194
"2016-08-16","43",5.09,5.19
"2016-08-16","44",5.08,5.174
"2016-08-16","45",5.07,5.164
"2016-08-16","46",5.06,5.158
"2016-08-16","47",5.05,5.14666666666667
"2016-08-16","48",5.04,5.129
"2016-08-16","49",5.03,5.111
"2016-08-16","50",5.02,5.09333333333333
"2016-08-16","51",5.01,5.085
"2016-08-16","52",5.01,5.071
"2016-08-16","53",5,5.063
"2016-08-16","54",4.99,5.055
"2016-08-16","55",4.98,5.04444444444444
"2016-08-16","56",4.98,5.027
"2016-08-16","57",4.97,5.014
"2016-08-16","58",4.96,5.001
"2016-08-16","59",4.96,4.99666666666667
"2016-08-16","60",4.95,4.99
"2016-08-16","61",4.95,4.982
"2016-08-16","62",4.94,4.976
"2016-08-16","63",4.93,4.96555555555556
"2016-08-16","64",4.92,4.96
"2016-08-16","65",4.91,4.943
"2016-08-16","66",4.91,4.933
"2016-08-16","67",4.9,4.92
"2016-08-16","68",4.89,4.905
"2016-08-16","69",4.88,4.905
"2016-08-16","70",4.88,4.91111111111111
"2016-08-16","71",4.88,4.92
"2016-08-16","72",4.88,4.92
"2016-08-23","0",19.5,19.436
"2016-08-23","1",19.5,19.289
"2016-08-23","2",19.5,19.24
"2016-08-23","3",19.5,19.228
"2016-08-23","4",19.5,19.22
"2016-08-23","5",19.5,19.211
"2016-08-23","6",19.5,19.202
"2016-08-23","7",19.5,19.192
"2016-08-23","8",19.24,19.098
"2016-08-23","9",16.81,16.42
"2016-08-23","10",13.52,13.657
"2016-08-23","11",11.2,12.0322222222222
"2016-08-23","12",9.23,10.606
"2016-08-23","13",7.75,9.611
"2016-08-23","14",6.87,8.854
"2016-08-23","15",6.39,8.02
"2016-08-23","16",6.11,7.301
"2016-08-23","17",5.94,6.817
"2016-08-23","18",5.82,6.46
"2016-08-23","19",5.73,6.284
"2016-08-23","20",5.67,6.15111111111111
"2016-08-23","21",5.62,6.05909090909091
"2016-08-23","22",5.57,5.97777777777778
"2016-08-23","23",5.53,5.913
"2016-08-23","24",5.49,5.848
"2016-08-23","25",5.45,5.788
"2016-08-23","26",5.42,5.726
"2016-08-23","27",5.39,5.682
"2016-08-23","28",5.36,5.64111111111111
"2016-08-23","29",5.34,5.6
"2016-08-23","30",5.31,5.557
"2016-08-23","31",5.29,5.528
"2016-08-23","32",5.27,5.489
"2016-08-23","33",5.25,5.448
"2016-08-23","34",5.23,5.42444444444444
"2016-08-23","35",5.22,5.394
"2016-08-23","36",5.2,5.363
"2016-08-23","37",5.19,5.329
"2016-08-23","38",5.17,5.31111111111111
"2016-08-23","39",5.16,5.296
"2016-08-23","40",5.15,5.276
"2016-08-23","41",5.14,5.264
"2016-08-23","42",5.13,5.247
"2016-08-23","43",5.12,5.223
"2016-08-23","44",5.11,5.21
"2016-08-23","45",5.1,5.201
"2016-08-23","46",5.09,5.184
"2016-08-23","47",5.08,5.166
"2016-08-23","48",5.07,5.15111111111111
"2016-08-23","49",5.06,5.135
"2016-08-23","50",5.05,5.128
"2016-08-23","51",5.05,5.11777777777778
"2016-08-23","52",5.04,5.105
"2016-08-23","53",5.03,5.091
"2016-08-23","54",5.02,5.07
"2016-08-23","55",5.01,5.05444444444444
"2016-08-23","56",5.01,5.05
"2016-08-23","57",5,5.04
"2016-08-23","58",5,5.03
"2016-08-23","59",4.99,5.03
"2016-08-23","60",4.98,5.02333333333333
"2016-08-23","61",4.97,5.014
"2016-08-23","62",4.97,4.988
"2016-08-23","63",4.96,4.96777777777778
"2016-08-23","64",4.95,4.953
"2016-08-23","65",4.94,4.95
"2016-08-23","66",4.94,4.95
"2016-08-23","67",4.93,4.95
"2016-08-23","68",4.93,4.945
"2016-08-23","69",4.93,4.949
"2016-08-23","70",4.93,4.95444444444444
"2016-08-23","71",4.93,4.96
"2016-08-30","0",21.19,20.722
"2016-08-30","1",21.19,20.717
"2016-08-30","2",21.19,20.704
"2016-08-30","3",21.19,20.7
"2016-08-30","4",21.19,20.688
"2016-08-30","5",21.19,20.39
"2016-08-30","6",21.06,19.306
"2016-08-30","7",20.27,18.4622222222222
"2016-08-30","8",18.61,17.771
"2016-08-30","9",16.74,16.527
"2016-08-30","10",15.03,14.649
"2016-08-30","11",13.29,13.028
"2016-08-30","12",11.29,11.813
"2016-08-30","13",9.28,9.996
"2016-08-30","14",7.76,8.969
"2016-08-30","15",6.85,8.302
"2016-08-30","16",6.35,7.423
"2016-08-30","17",6.08,7.008
"2016-08-30","18",5.92,6.682
"2016-08-30","19",5.82,6.445
"2016-08-30","20",5.74,6.30444444444444
"2016-08-30","21",5.68,6.201
"2016-08-30","22",5.63,6.091
"2016-08-30","23",5.58,6.017
"2016-08-30","24",5.54,5.936
"2016-08-30","25",5.51,5.87666666666667
"2016-08-30","26",5.47,5.82090909090909
"2016-08-30","27",5.44,5.77222222222222
"2016-08-30","28",5.41,5.72
"2016-08-30","29",5.38,5.685
"2016-08-30","30",5.36,5.639
"2016-08-30","31",5.33,5.594
"2016-08-30","32",5.31,5.547
"2016-08-30","33",5.29,5.51444444444444
"2016-08-30","34",5.27,5.491
"2016-08-30","35",5.25,5.445
"2016-08-30","36",5.24,5.402
"2016-08-30","37",5.22,5.375
"2016-08-30","38",5.21,5.33777777777778
"2016-08-30","39",5.2,5.307
"2016-08-30","40",5.18,5.293
"2016-08-30","41",5.17,5.275
"2016-08-30","42",5.16,5.261
"2016-08-30","43",5.15,5.26
"2016-08-30","44",5.14,5.251
"2016-08-30","45",5.13,5.242
"2016-08-30","46",5.12,5.219
"2016-08-30","47",5.11,5.20333333333333
"2016-08-30","48",5.11,5.191
"2016-08-30","49",5.1,5.17444444444444
"2016-08-30","50",5.09,5.165
"2016-08-30","51",5.08,5.145
"2016-08-30","52",5.07,5.13
"2016-08-30","53",5.06,5.119
"2016-08-30","54",5.06,5.09777777777778
"2016-08-30","55",5.05,5.083
"2016-08-30","56",5.05,5.071
"2016-08-30","57",5.04,5.062
"2016-08-30","58",5.03,5.05
"2016-08-30","59",5.03,5.042
"2016-08-30","60",5.02,5.04
"2016-08-30","61",5.01,5.03222222222222
"2016-08-30","62",5.01,5.02
"2016-08-30","63",5,5.007
"2016-08-30","64",4.99,5
"2016-08-30","65",4.98,4.99222222222222
"2016-08-30","66",4.98,4.99
"2016-08-30","67",4.97,4.995
"2016-08-30","68",4.97,5
"2016-08-30","69",4.97,5
"2016-08-30","70",4.97,5
"2016-08-30","71",4.97,5
"2016-08-30","72",4.97,5
"2016-09-07","0",19.54,19.348
"2016-09-07","1",19.54,19.334
"2016-09-07","2",19.54,19.318
"2016-09-07","3",19.54,19.31
"2016-09-07","4",19.51,19.3033333333333
"2016-09-07","5",19.32,19.2918181818182
"2016-09-07","6",19.09,19.29
"2016-09-07","7",18.81,19.279
"2016-09-07","8",18.54,18.644
"2016-09-07","9",17.93,17.4145454545455
"2016-09-07","10",16.56,16.161
"2016-09-07","11",14.43,13.9988888888889
"2016-09-07","12",11.84,11.161
"2016-09-07","13",9.49,9.965
"2016-09-07","14",7.85,9.068
"2016-09-07","15",6.88,8.273
"2016-09-07","16",6.36,7.626
"2016-09-07","17",6.08,7.092
"2016-09-07","18",5.92,6.68333333333333
"2016-09-07","19",5.82,6.423
"2016-09-07","20",5.75,6.244
"2016-09-07","21",5.69,6.141
"2016-09-07","22",5.64,6.033
"2016-09-07","23",5.59,5.945
"2016-09-07","24",5.55,5.886
"2016-09-07","25",5.51,5.844
"2016-09-07","26",5.48,5.795
"2016-09-07","27",5.45,5.75666666666667
"2016-09-07","28",5.42,5.725
"2016-09-07","29",5.4,5.686
"2016-09-07","30",5.37,5.645
"2016-09-07","31",5.35,5.61111111111111
"2016-09-07","32",5.33,5.577
"2016-09-07","33",5.31,5.545
"2016-09-07","34",5.3,5.5
"2016-09-07","35",5.28,5.465
"2016-09-07","36",5.27,5.431
"2016-09-07","37",5.25,5.406
"2016-09-07","38",5.24,5.38222222222222
"2016-09-07","39",5.23,5.355
"2016-09-07","40",5.22,5.335
"2016-09-07","41",5.21,5.315
"2016-09-07","42",5.2,5.3
"2016-09-07","43",5.19,5.28777777777778
"2016-09-07","44",5.18,5.274
"2016-09-07","45",5.17,5.255
"2016-09-07","46",5.16,5.24777777777778
"2016-09-07","47",5.15,5.234
"2016-09-07","48",5.14,5.226
"2016-09-07","49",5.13,5.215
"2016-09-07","50",5.12,5.201
"2016-09-07","51",5.12,5.18666666666667
"2016-09-07","52",5.11,5.168
"2016-09-07","53",5.1,5.158
"2016-09-07","54",5.1,5.14333333333333
"2016-09-07","55",5.09,5.132
"2016-09-07","56",5.09,5.114
"2016-09-07","57",5.08,5.105
"2016-09-07","58",5.07,5.1
"2016-09-07","59",5.07,5.1
"2016-09-07","60",5.06,5.089
"2016-09-07","61",5.05,5.075
"2016-09-07","62",5.04,5.06222222222222
"2016-09-07","63",5.04,5.051
"2016-09-07","64",5.03,5.047
"2016-09-07","65",5.02,5.032
"2016-09-07","66",5.01,5.03333333333333
"2016-09-07","67",5.01,5.033
"2016-09-07","68",5.01,5.04
"2016-09-07","69",5.01,5.04222222222222
"2016-09-07","70",5.01,5.05
"2016-09-14","1",19.85,19.856
"2016-09-14","2",19.85,19.82
"2016-09-14","3",19.85,19.788
"2016-09-14","4",19.8,19.729
"2016-09-14","5",19.71,19.695
"2016-09-14","6",19.55,19.526
"2016-09-14","7",19.3,18.956
"2016-09-14","8",18.85,18.152
"2016-09-14","9",18.09,16.89
"2016-09-14","10",16.89,15.4644444444444
"2016-09-14","11",15.25,13.3909090909091
"2016-09-14","12",13.32,11.4644444444444
"2016-09-14","13",11.33,10.23
"2016-09-14","14",9.5,9.387
"2016-09-14","15",8.05,8.371
"2016-09-14","16",7.08,7.806
"2016-09-14","17",6.5,7.402
"2016-09-14","18",6.16,7.051
"2016-09-14","19",5.97,6.78666666666667
"2016-09-14","20",5.86,6.51545454545455
"2016-09-14","21",5.78,6.30333333333333
"2016-09-14","22",5.72,6.181
"2016-09-14","23",5.66,6.085
"2016-09-14","24",5.62,5.998
"2016-09-14","25",5.58,5.928
"2016-09-14","26",5.54,5.875
"2016-09-14","27",5.51,5.83333333333333
"2016-09-14","28",5.47,5.789
"2016-09-14","29",5.45,5.726
"2016-09-14","30",5.42,5.663
"2016-09-14","31",5.4,5.638
"2016-09-14","32",5.37,5.605
"2016-09-14","33",5.35,5.56111111111111
"2016-09-14","34",5.33,5.518
"2016-09-14","35",5.32,5.49
"2016-09-14","36",5.3,5.47
"2016-09-14","37",5.29,5.45
"2016-09-14","38",5.27,5.433
"2016-09-14","39",5.26,5.42555555555556
"2016-09-14","40",5.25,5.412
"2016-09-14","41",5.24,5.392
"2016-09-14","42",5.23,5.37555555555556
"2016-09-14","43",5.22,5.365
"2016-09-14","44",5.21,5.346
"2016-09-14","45",5.2,5.317
"2016-09-14","46",5.19,5.29555555555556
"2016-09-14","47",5.18,5.28090909090909
"2016-09-14","48",5.17,5.26
"2016-09-14","49",5.17,5.242
"2016-09-14","50",5.16,5.227
"2016-09-14","51",5.15,5.21222222222222
"2016-09-14","52",5.14,5.204
"2016-09-14","53",5.14,5.192
"2016-09-14","54",5.13,5.18444444444444
"2016-09-14","55",5.13,5.172
"2016-09-14","56",5.12,5.156
"2016-09-14","57",5.11,5.141
"2016-09-14","58",5.11,5.14
"2016-09-14","59",5.1,5.129
"2016-09-14","60",5.09,5.12
"2016-09-14","61",5.09,5.116
"2016-09-14","62",5.08,5.10222222222222
"2016-09-14","63",5.07,5.093
"2016-09-14","64",5.06,5.09
"2016-09-14","65",5.06,5.083
"2016-09-14","66",5.05,5.077
"2016-09-14","67",5.05,5.07
"2016-09-14","68",5.05,5.07
"2016-09-14","69",5.05,5.08
"2016-09-21","0",18.25,18.026
"2016-09-21","1",18.25,18.024
"2016-09-21","2",18.25,18.029
"2016-09-21","3",18.25,18.029
"2016-09-21","4",18.25,18.02
"2016-09-21","5",18.25,18.02
"2016-09-21","6",18.25,18.02
"2016-09-21","7",18.25,18.021
"2016-09-21","8",18.25,18.02
"2016-09-21","9",17.88,18.02
"2016-09-21","10",16.25,17.023
"2016-09-21","11",14.3,14.1888888888889
"2016-09-21","12",12.56,12.455
"2016-09-21","13",10.95,10.895
"2016-09-21","14",9.46,9.795
"2016-09-21","15",8.18,9.025
"2016-09-21","16",7.23,8.288
"2016-09-21","17",6.62,7.578
"2016-09-21","18",6.25,7.111
"2016-09-21","19",6.03,6.762
"2016-09-21","20",5.9,6.53333333333333
"2016-09-21","21",5.81,6.369
"2016-09-21","22",5.74,6.215
"2016-09-21","23",5.69,6.11
"2016-09-21","24",5.64,6.026
"2016-09-21","25",5.6,5.954
"2016-09-21","26",5.56,5.898
"2016-09-21","27",5.53,5.863
"2016-09-21","28",5.5,5.82555555555556
"2016-09-21","29",5.47,5.781
"2016-09-21","30",5.45,5.733
"2016-09-21","31",5.43,5.699
"2016-09-21","32",5.4,5.663
"2016-09-21","33",5.38,5.616
"2016-09-21","34",5.37,5.57444444444444
"2016-09-21","35",5.35,5.548
"2016-09-21","36",5.34,5.525
"2016-09-21","37",5.32,5.49888888888889
"2016-09-21","38",5.31,5.478
"2016-09-21","39",5.3,5.458
"2016-09-21","40",5.28,5.437
"2016-09-21","41",5.27,5.42
"2016-09-21","42",5.26,5.40555555555556
"2016-09-21","43",5.25,5.391
"2016-09-21","44",5.24,5.376
"2016-09-21","45",5.23,5.357
"2016-09-21","46",5.22,5.344
"2016-09-21","47",5.21,5.33111111111111
"2016-09-21","48",5.21,5.315
"2016-09-21","49",5.2,5.301
"2016-09-21","50",5.19,5.289
"2016-09-21","51",5.18,5.273
"2016-09-21","52",5.17,5.24777777777778
"2016-09-21","53",5.17,5.232
"2016-09-21","54",5.16,5.207
"2016-09-21","55",5.15,5.19666666666667
"2016-09-21","56",5.15,5.186
"2016-09-21","57",5.14,5.173
"2016-09-21","58",5.13,5.162
"2016-09-21","59",5.13,5.14444444444444
"2016-09-21","60",5.12,5.136
"2016-09-21","61",5.11,5.123
"2016-09-21","62",5.1,5.109
"2016-09-21","63",5.1,5.10555555555556
"2016-09-21","64",5.09,5.095
"2016-09-21","65",5.09,5.098
"2016-09-21","66",5.09,5.1
"2016-09-21","67",5.09,5.10444444444444
"2016-09-21","68",5.09,5.105
"2016-09-21","69",5.09,5.1025
"2016-09-27","0",17.75,17.558
"2016-09-27","1",17.75,17.563
"2016-09-27","2",17.75,17.57
"2016-09-27","3",17.75,17.57
"2016-09-27","4",17.75,17.57
"2016-09-27","5",17.75,17.57
"2016-09-27","6",17.69,17.57
"2016-09-27","7",17.61,17.54
"2016-09-27","8",17.5,17.429
"2016-09-27","9",17.31,17.294
